step,candidate,acc,is_best,best_so_far,spec_summary,wall_time
3,2,0.2910,False,0.5047,"stages=[C64x1(batch,relu,stride), C128x2(group,gelu,avgpool), C256x3(none,silu,stride), C128x1(group,gelu,maxpool)] residual=False drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",92.9
3,3,0.2891,False,0.5047,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,stride), C128x3(none,gelu,maxpool), C256x2(group,silu,avgpool)] residual=False drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",92.9
4,0,0.3965,False,0.5047,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,stride), C128x3(none,relu,maxpool), C256x2(group,gelu,avgpool)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",94.1
4,1,0.4510,False,0.5047,"stages=[C64x1(group,gelu,stride), C128x2(batch,silu,maxpool), C256x3(group,relu,avgpool), C256x1(none,gelu,stride)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.01) sched=step aug=basic",94.1
4,2,0.4231,False,0.5047,"stages=[C64x1(batch,gelu,stride), C128x2(group,gelu,maxpool), C256x3(none,silu,avgpool), C128x1(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=medium",94.1
4,3,0.3841,False,0.5047,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,avgpool), C256x3(batch,gelu,stride), C256x1(group,silu,maxpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=step aug=basic",94.1
5,0,0.5239,True,0.5239,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,stride), C128x3(none,gelu,maxpool), C256x1(batch,silu,avgpool)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.05) sched=cosine aug=medium",99.6
5,1,0.3728,False,0.5239,"stages=[C64x1(none,gelu,stride), C128x3(group,silu,avgpool), C256x2(batch,gelu,maxpool)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",99.6
5,2,0.4653,False,0.5239,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,avgpool), C128x3(batch,relu,stride), C256x1(group,gelu,maxpool)] residual=False drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=step aug=basic",99.6
5,3,0.2895,False,0.5239,"stages=[C32x1(batch,relu,stride), C64x2(group,gelu,avgpool), C128x3(none,silu,maxpool), C256x1(group,relu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",99.6
6,0,0.3509,False,0.5239,"stages=[C64x1(batch,relu,stride), C128x2(group,gelu,avgpool), C256x3(none,gelu,stride), C128x1(batch,relu,stride)] residual=True drop=0.1 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",88.9
6,1,0.4835,False,0.5239,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(batch,gelu,stride), C256x1(group,silu,avgpool)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=basic",88.9
6,2,0.4527,False,0.5239,"stages=[C64x1(batch,relu,stride), C128x2(group,gelu,avgpool), C256x3(none,silu,stride), C128x1(batch,relu,maxpool)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.001) sched=cosine aug=basic",88.9
6,3,0.3499,False,0.5239,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,stride), C128x3(none,gelu,maxpool), C256x2(group,silu,avgpool)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=medium",88.9
7,0,0.5094,False,0.5239,"stages=[C128x1(batch,gelu,avgpool), C256x2(group,gelu,stride), C256x2(none,relu,avgpool), C128x1(batch,gelu,stride)] residual=True drop=0.3 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=basic",146.6
7,1,0.3747,False,0.5239,"stages=[C128x1(batch,gelu,stride), C256x2(group,silu,stride), C256x3(none,gelu,maxpool), C256x1(group,silu,avgpool)] residual=True drop=0.0 opt=sgd(lr=0.003,wd=0.01) sched=step aug=strong",146.6
7,2,0.3019,False,0.5239,"stages=[C64x2(group,gelu,stride), C128x3(batch,silu,maxpool), C256x2(group,gelu,avgpool), C128x1(none,relu,stride)] residual=True drop=0.5 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",146.6
7,3,0.4134,False,0.5239,"stages=[C64x1(batch,gelu,stride), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride), C256x1(none,relu,maxpool)] residual=True drop=0.3 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=strong",146.6
8,0,0.3420,False,0.5239,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,stride), C128x3(none,gelu,maxpool), C256x2(batch,silu,avgpool)] residual=True drop=0.1 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",123.7
8,1,0.1000,False,0.5239,"stages=[C64x2(none,relu,stride), C128x3(none,relu,stride), C256x2(none,relu,maxpool), C128x1(none,relu,maxpool)] residual=False drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=step aug=strong",123.7
8,2,0.4527,False,0.5239,"stages=[C64x2(group,gelu,stride), C128x3(group,gelu,stride), C256x2(group,gelu,avgpool), C256x3(group,gelu,maxpool)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=basic",123.7
8,3,0.3226,False,0.5239,"stages=[C64x1(group,gelu,stride), C128x2(group,gelu,maxpool), C256x3(group,gelu,avgpool), C128x2(group,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",123.7
9,0,0.3327,False,0.5239,"stages=[C64x1(batch,gelu,avgpool), C128x2(none,silu,stride), C256x3(group,relu,maxpool), C128x1(batch,gelu,avgpool)] residual=True drop=0.2 opt=sgd(lr=0.001,wd=0.01) sched=cosine aug=medium",91.8
9,1,0.4307,False,0.5239,"stages=[C64x1(batch,gelu,stride), C128x3(group,silu,avgpool), C256x2(batch,relu,stride), C128x1(group,gelu,maxpool)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.0) sched=cosine aug=medium",91.8
9,2,0.3328,False,0.5239,"stages=[C64x2(group,gelu,stride), C128x3(group,gelu,stride), C256x2(group,gelu,avgpool), C256x1(none,silu,maxpool)] residual=True drop=0.1 opt=sgd(lr=0.001,wd=0.01) sched=cosine aug=basic",91.8
9,3,0.3289,False,0.5239,"stages=[C64x2(group,gelu,stride), C128x3(batch,silu,maxpool), C256x2(group,gelu,avgpool), C128x1(none,relu,stride)] residual=False drop=0.1 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",91.8
10,0,0.1000,False,0.5239,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,stride), C256x3(none,gelu,avgpool), C128x1(batch,relu,stride)] residual=True drop=0.1 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=strong",127.9
10,1,0.3393,False,0.5239,"stages=[C128x1(none,silu,avgpool), C256x2(batch,gelu,stride), C256x3(group,silu,maxpool), C256x1(none,relu,avgpool)] residual=True drop=0.3 opt=sgd(lr=0.001,wd=0.0) sched=step aug=strong",127.9
10,2,0.3450,False,0.5239,"stages=[C32x3(batch,relu,stride)] residual=True drop=0.5 opt=sgd(lr=0.003,wd=0.0) sched=none aug=none",127.9
10,3,0.1000,False,0.5239,"stages=[C128x3(none,gelu,maxpool)] residual=True drop=0.3 opt=adamw(lr=0.01,wd=0.05) sched=step aug=none",127.9
11,0,0.3721,False,0.5239,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,avgpool), C256x3(none,relu,stride), C256x1(group,gelu,stride)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",109.0
11,1,0.4300,False,0.5239,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,stride), C128x3(none,relu,maxpool), C256x2(batch,gelu,stride)] residual=True drop=0.1 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=medium",109.0
11,2,0.4515,False,0.5239,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,avgpool), C128x3(none,gelu,stride), C256x2(batch,relu,avgpool)] residual=True drop=0.1 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",109.0
11,3,0.2286,False,0.5239,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(batch,gelu,stride), C256x3(group,silu,avgpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=step aug=basic",109.0
12,0,0.3993,False,0.5239,"stages=[C128x1(batch,gelu,stride), C256x2(group,silu,avgpool), C256x3(none,relu,stride), C256x2(batch,gelu,maxpool)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",142.7
12,1,0.4017,False,0.5239,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,stride), C128x3(none,gelu,avgpool), C256x2(group,relu,maxpool)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=strong",142.7
12,2,0.2638,False,0.5239,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(none,gelu,avgpool), C256x2(group,silu,stride)] residual=True drop=0.1 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",142.7
12,3,0.1827,False,0.5239,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,stride), C128x3(none,relu,maxpool), C256x2(group,gelu,avgpool)] residual=True drop=0.2 opt=adam(lr=0.01,wd=0.01) sched=step aug=strong",142.7
13,0,0.3462,False,0.5239,"stages=[C64x1(batch,gelu,stride), C128x2(group,gelu,maxpool), C256x3(none,relu,avgpool), C256x3(batch,silu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=strong",155.3
13,1,0.3840,False,0.5239,"stages=[C64x1(batch,gelu,avgpool), C128x2(group,silu,stride), C256x3(none,gelu,maxpool), C128x1(batch,relu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",155.3
13,2,0.3579,False,0.5239,"stages=[C64x1(batch,gelu,stride), C128x3(group,silu,stride), C256x2(none,gelu,avgpool), C128x1(batch,relu,maxpool)] residual=True drop=0.1 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",155.3
13,3,0.3743,False,0.5239,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,stride), C128x3(group,gelu,maxpool), C256x2(batch,silu,avgpool)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=strong",155.3
14,0,0.3093,False,0.5239,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,stride), C128x3(none,gelu,maxpool), C256x2(group,silu,avgpool)] residual=True drop=0.3 opt=adam(lr=0.001,wd=0.05) sched=cosine aug=medium",97.4
14,1,0.3552,False,0.5239,"stages=[C64x2(batch,gelu,maxpool), C128x3(group,silu,stride), C256x2(none,gelu,stride), C128x1(batch,relu,maxpool)] residual=False drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",97.4
14,2,0.3787,False,0.5239,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,avgpool), C256x3(batch,gelu,maxpool), C128x1(group,relu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",97.4
14,3,0.4004,False,0.5239,"stages=[C128x1(batch,gelu,stride), C256x2(group,silu,maxpool), C256x3(none,relu,avgpool), C128x1(group,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",97.4
15,0,0.3333,False,0.5239,"stages=[C128x1(batch,gelu,stride), C256x2(group,silu,stride), C256x1(none,gelu,avgpool)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",105.3
15,1,0.4146,False,0.5239,"stages=[C64x2(batch,gelu,stride), C128x3(group,silu,stride), C256x2(batch,gelu,avgpool), C256x1(none,relu,maxpool)] residual=True drop=0.2 opt=adam(lr=0.001,wd=0.05) sched=cosine aug=medium",105.3
15,2,0.2775,False,0.5239,"stages=[C64x1(batch,gelu,avgpool), C128x2(group,silu,stride), C256x3(batch,relu,stride), C128x1(group,gelu,maxpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=step aug=basic",105.3
15,3,0.3963,False,0.5239,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(batch,relu,avgpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",105.3
16,0,0.4073,False,0.5239,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,stride), C256x3(none,gelu,maxpool), C256x2(group,silu,avgpool)] residual=False drop=0.1 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=basic",97.7
16,1,0.4537,False,0.5239,"stages=[C64x1(batch,gelu,stride), C128x2(group,gelu,avgpool), C256x3(batch,relu,stride), C128x1(group,gelu,avgpool)] residual=False drop=0.5 opt=sgd(lr=0.003,wd=0.01) sched=step aug=basic",97.7
16,2,0.3139,False,0.5239,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,avgpool), C256x3(none,gelu,maxpool), C128x1(batch,relu,stride)] residual=True drop=0.1 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",97.7
16,3,0.3586,False,0.5239,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,stride), C256x3(none,gelu,avgpool), C256x2(batch,silu,maxpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",97.7
17,0,0.4622,False,0.5239,"stages=[C64x1(batch,silu,stride), C128x2(group,gelu,maxpool), C256x3(none,silu,avgpool), C128x1(batch,gelu,stride)] residual=True drop=0.1 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",113.6
17,1,0.2746,False,0.5239,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,stride), C128x3(none,gelu,maxpool), C256x2(group,silu,avgpool)] residual=True drop=0.1 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",113.6
17,2,0.4428,False,0.5239,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,relu,avgpool), C256x2(batch,gelu,stride)] residual=False drop=0.1 opt=sgd(lr=0.003,wd=0.01) sched=step aug=basic",113.6
17,3,0.1000,False,0.5239,"stages=[C128x1(none,silu,maxpool), C256x2(none,gelu,stride), C256x3(none,silu,avgpool), C256x1(none,relu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=strong",113.6
18,0,0.4201,False,0.5239,"stages=[C64x1(batch,silu,stride), C128x2(group,gelu,maxpool), C256x3(none,relu,avgpool), C128x1(group,silu,stride)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.01) sched=step aug=basic",122.8
18,1,0.2071,False,0.5239,"stages=[C64x1(none,silu,stride), C128x2(batch,gelu,maxpool), C256x3(group,relu,avgpool), C128x1(none,gelu,stride)] residual=False drop=0.0 opt=sgd(lr=0.003,wd=0.01) sched=step aug=strong",122.8
18,2,0.2937,False,0.5239,"stages=[C64x2(group,gelu,stride), C128x3(batch,silu,maxpool), C256x2(group,gelu,avgpool), C256x1(none,silu,stride)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",122.8
18,3,0.4088,False,0.5239,"stages=[C64x1(batch,gelu,avgpool), C128x2(group,silu,stride), C256x3(none,gelu,avgpool), C128x1(batch,relu,stride)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=step aug=basic",122.8
19,0,0.4119,False,0.5239,"stages=[C32x1(none,gelu,stride), C64x2(batch,gelu,stride), C128x3(group,gelu,avgpool), C256x1(none,silu,stride)] residual=True drop=0.2 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=medium",91.4
19,1,0.4039,False,0.5239,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,gelu,avgpool), C128x1(batch,relu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",91.4
19,2,0.4742,False,0.5239,"stages=[C64x2(group,gelu,stride), C128x3(batch,silu,maxpool), C256x2(group,gelu,avgpool), C128x1(none,relu,stride)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",91.4
19,3,0.5456,True,0.5456,"stages=[C64x1(none,silu,stride), C128x2(group,gelu,maxpool), C256x3(batch,relu,avgpool), C128x1(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=basic",91.4
20,0,0.4019,False,0.5456,"stages=[C64x1(batch,gelu,avgpool), C128x2(group,silu,stride), C256x3(batch,relu,maxpool), C128x1(group,gelu,avgpool)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=cosine aug=medium",110.7
20,1,0.3794,False,0.5456,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(batch,gelu,avgpool), C256x2(group,relu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=medium",110.7
20,2,0.5080,False,0.5456,"stages=[C32x1(none,gelu,stride), C64x2(group,silu,stride), C128x3(batch,gelu,avgpool), C256x1(none,relu,maxpool)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",110.7
20,3,0.3885,False,0.5456,"stages=[C32x1(none,silu,stride), C64x2(group,gelu,stride), C128x3(batch,silu,maxpool), C256x2(group,gelu,avgpool)] residual=True drop=0.1 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=strong",110.7
21,0,0.2571,False,0.5456,"stages=[C32x1(batch,gelu,stride), C64x3(group,silu,maxpool)] residual=True drop=0.1 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=medium",121.0
21,1,0.3744,False,0.5456,"stages=[C32x1(none,relu,stride), C64x2(group,silu,maxpool)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.001) sched=cosine aug=medium",121.0
21,2,0.3853,False,0.5456,"stages=[C64x1(batch,relu,avgpool), C128x2(group,gelu,stride), C256x3(batch,silu,maxpool), C256x1(group,gelu,avgpool)] residual=False drop=0.1 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",121.0
21,3,0.4204,False,0.5456,"stages=[C32x1(batch,relu,maxpool), C64x2(batch,relu,stride), C128x1(batch,relu,avgpool), C256x2(batch,relu,stride)] residual=False drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=step aug=strong",121.0
22,0,0.3532,False,0.5456,"stages=[C64x1(batch,relu,avgpool), C128x2(group,gelu,stride), C256x3(batch,silu,maxpool), C128x1(group,relu,stride)] residual=True drop=0.1 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",130.1
22,1,0.2273,False,0.5456,"stages=[C32x1(batch,relu,stride), C64x2(group,gelu,avgpool), C128x3(batch,silu,stride), C256x2(group,gelu,maxpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",130.1
22,2,0.3506,False,0.5456,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,relu,avgpool), C256x1(group,gelu,stride)] residual=False drop=0.1 opt=sgd(lr=0.003,wd=0.01) sched=step aug=strong",130.1
22,3,0.2144,False,0.5456,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,avgpool), C128x3(batch,gelu,stride), C256x2(group,relu,maxpool)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=medium",130.1
23,0,0.4098,False,0.5456,"stages=[C64x2(group,gelu,stride), C128x3(group,relu,stride), C256x2(group,gelu,avgpool), C256x1(group,silu,maxpool)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",98.1
23,1,0.3058,False,0.5456,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,stride), C128x3(batch,relu,avgpool), C256x2(group,relu,maxpool)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",98.1
23,2,0.4806,False,0.5456,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,relu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",98.1
23,3,0.1919,False,0.5456,"stages=[C32x1(none,gelu,stride), C64x2(group,silu,maxpool), C128x3(batch,gelu,avgpool), C256x1(none,silu,stride)] residual=False drop=0.0 opt=sgd(lr=0.001,wd=0.01) sched=step aug=basic",98.1
24,0,0.2986,False,0.5456,"stages=[C32x2(none,gelu,stride), C64x3(batch,silu,maxpool), C128x2(group,relu,avgpool), C256x1(none,gelu,stride)] residual=True drop=0.1 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",141.0
24,1,0.2850,False,0.5456,"stages=[C32x1(none,gelu,stride), C64x2(group,silu,stride), C128x3(batch,relu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=strong",141.0
24,2,0.3789,False,0.5456,"stages=[C32x1(none,gelu,stride), C64x2(group,gelu,stride), C128x3(group,gelu,avgpool), C256x2(group,gelu,maxpool)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=strong",141.0
24,3,0.3553,False,0.5456,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,gelu,stride), C256x2(group,relu,avgpool)] residual=False drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=strong",141.0
25,0,0.3429,False,0.5456,"stages=[C128x1(group,silu,maxpool), C256x2(group,gelu,stride), C128x3(batch,relu,avgpool), C64x1(none,silu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=strong",126.8
25,1,0.4269,False,0.5456,"stages=[C32x1(batch,gelu,avgpool), C64x2(group,relu,stride), C128x3(batch,gelu,avgpool), C256x2(group,relu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",126.8
25,2,0.2010,False,0.5456,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,maxpool), C128x3(group,relu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=medium",126.8
25,3,0.2718,False,0.5456,"stages=[C64x2(batch,gelu,stride), C128x3(group,gelu,stride), C256x2(group,gelu,stride), C128x1(none,silu,maxpool)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=strong",126.8
26,0,0.1498,False,0.5456,"stages=[C64x3(none,gelu,maxpool)] residual=True drop=0.1 opt=sgd(lr=0.001,wd=0.001) sched=none aug=none",99.4
26,1,0.3635,False,0.5456,"stages=[C64x1(none,gelu,stride), C128x2(group,gelu,maxpool), C256x3(batch,silu,avgpool), C128x1(group,gelu,stride)] residual=True drop=0.1 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",99.4
26,2,0.3633,False,0.5456,"stages=[C32x1(batch,gelu,maxpool), C64x2(group,silu,stride), C128x3(none,gelu,avgpool), C256x1(group,relu,stride)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.001) sched=cosine aug=medium",99.4
26,3,0.4636,False,0.5456,"stages=[C256x2(batch,relu,maxpool), C32x2(batch,silu,stride)] residual=False drop=0.2 opt=adamw(lr=0.001,wd=0.001) sched=step aug=basic",99.4
27,0,0.2643,False,0.5456,"stages=[C32x1(batch,silu,stride), C64x2(group,gelu,maxpool), C128x3(none,relu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",109.7
27,1,0.3280,False,0.5456,"stages=[C32x1(none,gelu,stride), C64x2(group,silu,stride), C128x3(batch,gelu,maxpool), C256x2(group,relu,avgpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",109.7
