step,candidate,acc,is_best,best_so_far,spec_summary,wall_time
15,2,0.3636,False,0.5635,"stages=[C64x1(batch,gelu,avgpool), C128x2(group,silu,stride), C256x1(none,relu,maxpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.001) sched=cosine aug=strong",141.3
15,3,0.3017,False,0.5635,"stages=[C64x2(group,gelu,stride), C128x3(batch,silu,maxpool), C256x2(group,gelu,avgpool), C256x1(none,silu,stride)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",141.3
16,0,0.3869,False,0.5635,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,gelu,avgpool), C128x1(group,silu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=basic",131.2
16,1,0.2225,False,0.5635,"stages=[C64x1(batch,gelu,stride), C128x2(group,gelu,avgpool), C256x1(none,relu,stride)] residual=False drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=step aug=strong",131.2
16,2,0.6026,True,0.6026,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,relu,avgpool), C256x1(batch,gelu,stride)] residual=True drop=0.3 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=basic",131.2
16,3,0.5023,False,0.6026,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",131.2
17,0,0.3118,False,0.6026,"stages=[C32x1(none,silu,avgpool), C64x2(batch,gelu,stride), C128x3(group,relu,maxpool), C256x2(none,silu,avgpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.001) sched=cosine aug=medium",126.1
17,1,0.3061,False,0.6026,"stages=[C32x1(none,gelu,stride), C64x2(batch,silu,maxpool), C128x3(group,relu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.001) sched=cosine aug=strong",126.1
17,2,0.3821,False,0.6026,"stages=[C128x1(batch,gelu,stride), C256x2(group,silu,maxpool), C128x3(none,gelu,avgpool), C64x1(batch,relu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",126.1
17,3,0.4046,False,0.6026,"stages=[C32x1(none,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x1(none,relu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",126.1
18,0,0.3721,False,0.6026,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,relu,avgpool), C128x1(group,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.001) sched=cosine aug=strong",159.4
18,1,0.4088,False,0.6026,"stages=[C32x2(batch,gelu,avgpool), C64x3(group,silu,stride), C128x2(batch,relu,maxpool), C256x1(none,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.001) sched=cosine aug=medium",159.4
18,2,0.4143,False,0.6026,"stages=[C32x1(none,gelu,stride), C64x2(group,gelu,maxpool), C128x3(none,silu,avgpool), C256x2(batch,silu,stride)] residual=True drop=0.2 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=strong",159.4
18,3,0.2175,False,0.6026,"stages=[C64x2(group,gelu,stride), C128x3(batch,silu,maxpool), C256x2(group,gelu,avgpool), C128x1(none,relu,stride)] residual=False drop=0.2 opt=sgd(lr=0.003,wd=0.001) sched=step aug=strong",159.4
19,0,0.3838,False,0.6026,"stages=[C256x3(group,gelu,stride), C128x3(batch,silu,maxpool), C64x2(none,relu,avgpool)] residual=True drop=0.3 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",157.8
19,1,0.3655,False,0.6026,"stages=[C128x2(group,gelu,stride), C256x3(batch,relu,maxpool), C128x1(none,silu,avgpool), C64x2(group,gelu,stride)] residual=False drop=0.3 opt=sgd(lr=0.003,wd=0.001) sched=step aug=strong",157.8
19,2,0.2568,False,0.6026,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,relu,avgpool), C256x1(batch,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",157.8
19,3,0.4434,False,0.6026,"stages=[C32x1(batch,gelu,maxpool), C64x2(group,silu,stride), C128x3(none,relu,avgpool), C256x1(batch,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.001) sched=cosine aug=strong",157.8
20,0,0.1000,False,0.6026,"stages=[C64x1(batch,relu,stride), C128x2(group,gelu,maxpool), C256x3(none,silu,avgpool), C128x2(group,relu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=basic",110.9
20,1,0.4126,False,0.6026,"stages=[C32x1(none,gelu,stride), C64x2(group,silu,maxpool), C128x3(batch,relu,avgpool), C256x1(none,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.0) sched=step aug=basic",110.9
20,2,0.4238,False,0.6026,"stages=[C64x2(batch,silu,stride), C128x3(group,gelu,maxpool), C256x2(none,relu,avgpool), C256x1(group,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.001) sched=cosine aug=basic",110.9
20,3,0.4362,False,0.6026,"stages=[C64x1(group,gelu,stride), C128x2(batch,silu,maxpool), C256x3(none,relu,avgpool), C128x1(group,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.001) sched=cosine aug=medium",110.9
21,0,0.4769,False,0.6026,"stages=[C32x1(none,gelu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x1(none,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.001) sched=cosine aug=medium",136.9
21,1,0.3301,False,0.6026,"stages=[C64x2(none,gelu,stride), C128x3(group,silu,avgpool), C256x2(batch,relu,stride), C128x1(none,gelu,maxpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",136.9
21,2,0.4787,False,0.6026,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(batch,relu,avgpool), C128x1(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",136.9
21,3,0.3806,False,0.6026,"stages=[C64x1(batch,gelu,maxpool), C128x2(group,silu,stride), C256x3(none,relu,avgpool), C256x1(batch,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",136.9
22,0,0.3693,False,0.6026,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,maxpool), C128x3(none,relu,avgpool), C256x1(group,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=strong",147.3
22,1,0.2946,False,0.6026,"stages=[C128x1(batch,relu,stride)] residual=False drop=0.1 opt=adam(lr=0.003,wd=0.01) sched=none aug=basic",147.3
22,2,0.3764,False,0.6026,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,gelu,avgpool), C256x1(batch,relu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.001) sched=cosine aug=medium",147.3
22,3,0.4435,False,0.6026,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,relu,avgpool), C256x1(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.001) sched=cosine aug=strong",147.3
23,0,0.1000,False,0.6026,"stages=[C64x2(batch,gelu,stride), C128x3(group,silu,maxpool), C256x2(none,relu,avgpool), C256x1(none,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.001) sched=cosine aug=medium",123.1
23,1,0.4818,False,0.6026,"stages=[C32x1(batch,silu,stride), C64x2(group,gelu,maxpool), C128x3(none,relu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.001) sched=cosine aug=basic",123.1
23,2,0.3744,False,0.6026,"stages=[C64x1(none,silu,maxpool), C128x2(group,relu,stride), C256x3(batch,gelu,avgpool), C256x1(none,silu,stride)] residual=False drop=0.5 opt=sgd(lr=0.003,wd=0.0) sched=step aug=none",123.1
23,3,0.3040,False,0.6026,"stages=[C64x1(batch,gelu,maxpool), C128x2(group,silu,stride), C256x3(none,gelu,avgpool), C128x1(batch,relu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",123.1
24,0,0.4655,False,0.6026,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,maxpool), C128x3(group,relu,avgpool), C256x1(none,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",123.6
24,1,0.1950,False,0.6026,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,relu,avgpool), C128x1(batch,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.01,wd=0.01) sched=cosine aug=medium",123.6
24,2,0.3980,False,0.6026,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,relu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",123.6
24,3,0.3936,False,0.6026,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,relu,avgpool), C128x1(batch,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=medium",123.6
25,0,0.4732,False,0.6026,"stages=[C128x1(batch,gelu,stride), C256x2(group,silu,avgpool), C128x3(none,relu,maxpool), C64x1(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=cosine aug=medium",137.2
25,1,0.4093,False,0.6026,"stages=[C128x2(batch,relu,maxpool), C256x3(group,gelu,stride), C256x2(none,silu,avgpool), C256x1(batch,relu,stride)] residual=True drop=0.1 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=strong",137.2
25,2,0.4227,False,0.6026,"stages=[C64x1(none,gelu,stride), C128x2(group,silu,maxpool), C256x3(group,gelu,avgpool), C128x1(none,relu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",137.2
25,3,0.3889,False,0.6026,"stages=[C64x1(batch,gelu,maxpool), C128x2(group,silu,stride), C256x1(none,relu,avgpool)] residual=True drop=0.2 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=medium",137.2
26,0,0.1963,False,0.6026,"stages=[C64x1(group,gelu,stride), C128x2(batch,silu,maxpool), C256x3(group,gelu,avgpool), C256x1(none,relu,stride)] residual=False drop=0.5 opt=adam(lr=0.003,wd=0.05) sched=step aug=strong",153.4
26,1,0.3665,False,0.6026,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,avgpool), C256x3(batch,relu,maxpool), C128x1(group,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=cosine aug=medium",153.4
26,2,0.2524,False,0.6026,"stages=[C64x1(group,gelu,stride), C128x2(batch,silu,stride), C256x3(none,gelu,maxpool), C128x1(group,relu,avgpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",153.4
26,3,0.3416,False,0.6026,"stages=[C128x1(batch,gelu,stride), C256x2(group,silu,maxpool), C256x3(none,relu,avgpool), C128x1(batch,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",153.4
27,0,0.4531,False,0.6026,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,avgpool), C256x3(none,relu,maxpool), C128x1(batch,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",136.0
