step,candidate,acc,is_best,best_so_far,spec_summary,wall_time
30,0,0.4304,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.8
31,0,0.4197,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.7
32,0,0.4266,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.7
33,0,0.4253,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.8
34,0,0.4186,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.9
35,0,0.4203,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.7
36,0,0.4257,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.7
37,0,0.4327,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.9
38,0,0.4251,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",48.1
39,0,0.4217,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",48.0
40,0,0.4271,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",48.2
41,0,0.4341,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",48.0
42,0,0.4287,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",48.7
43,0,0.4233,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",48.4
44,0,0.4305,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",48.5
45,0,0.4314,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.3
46,0,0.4198,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.4
47,0,0.4271,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.9
48,0,0.4311,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",48.1
49,0,0.4238,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",48.2
50,0,0.4183,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.4
51,0,0.4297,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",48.1
52,0,0.4193,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.9
53,0,0.4342,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.2
54,0,0.4233,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",46.6
55,0,0.4291,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.5
56,0,0.4167,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.2
57,0,0.4200,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.9
58,0,0.4314,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.1
59,0,0.4272,False,0.4366,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(batch,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=step aug=strong",47.4
