step,candidate,acc,is_best,best_so_far,spec_summary,wall_time
22,0,0.1914,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.1
23,0,0.1973,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.4
24,0,0.1951,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.7
25,0,0.2002,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",46.8
26,0,0.1961,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.1
27,0,0.1899,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.8
28,0,0.1931,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",48.6
29,0,0.2000,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",48.5
30,0,0.1877,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.8
31,0,0.1969,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.7
32,0,0.1947,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.7
33,0,0.1936,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.8
34,0,0.1930,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.9
35,0,0.1945,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.7
36,0,0.1962,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.7
37,0,0.1895,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.9
38,0,0.1996,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",48.1
39,0,0.1906,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",48.0
40,0,0.1942,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",48.2
41,0,0.2027,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",48.0
42,0,0.1940,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",48.7
43,0,0.1963,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",48.4
44,0,0.1957,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",48.5
45,0,0.1947,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.3
46,0,0.1924,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.4
47,0,0.1950,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.9
48,0,0.1945,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",48.1
49,0,0.1900,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",48.2
50,0,0.1932,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.4
51,0,0.1976,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",48.1
52,0,0.2015,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.9
53,0,0.1969,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.2
54,0,0.1904,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",46.6
55,0,0.1937,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.5
56,0,0.2021,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.2
57,0,0.1970,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.9
58,0,0.1946,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.1
59,0,0.1927,False,0.4131,"stages=[C32x1(batch,silu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=strong",47.4
