step,candidate,acc,is_best,best_so_far,spec_summary,wall_time
10,0,0.3634,False,0.4964,"stages=[C32x1(batch,relu,stride), C64x2(group,gelu,maxpool), C128x3(none,silu,avgpool), C256x2(batch,gelu,stride)] residual=False drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",51.3
11,0,0.2457,False,0.4964,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,gelu,avgpool)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=cosine aug=basic",45.9
12,0,0.3297,False,0.4964,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,relu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",47.1
13,0,0.4398,False,0.4964,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,gelu,avgpool), C64x1(batch,relu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",53.7
14,0,0.3318,False,0.4964,"stages=[C64x1(batch,gelu,maxpool), C128x2(group,silu,avgpool), C256x3(batch,gelu,stride), C256x2(group,silu,stride)] residual=False drop=0.0 opt=adamw(lr=0.003,wd=0.01) sched=step aug=medium",52.3
15,0,0.4460,False,0.4964,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,avgpool), C256x3(batch,gelu,stride), C128x1(group,relu,avgpool)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",50.4
16,0,0.3462,False,0.4964,"stages=[C64x1(batch,gelu,stride), C128x2(group,gelu,maxpool), C256x3(none,silu,avgpool), C128x1(batch,relu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",49.7
17,0,0.4370,False,0.4964,"stages=[C64x1(batch,gelu,avgpool), C128x2(group,silu,stride), C256x3(none,gelu,avgpool), C128x1(batch,relu,stride)] residual=True drop=0.3 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=strong",55.7
18,0,0.3342,False,0.4964,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,gelu,avgpool), C256x1(batch,relu,stride)] residual=False drop=0.0 opt=sgd(lr=0.003,wd=0.05) sched=step aug=medium",52.5
19,0,0.3601,False,0.4964,"stages=[C128x1(batch,silu,maxpool), C256x2(batch,gelu,stride), C256x3(none,gelu,avgpool), C256x1(batch,silu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",67.6
20,0,0.4042,False,0.4964,"stages=[C32x1(batch,gelu,maxpool), C64x2(group,silu,stride), C128x3(none,relu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=strong",62.1
21,0,0.4206,False,0.4964,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,avgpool), C128x3(batch,gelu,stride), C256x2(group,silu,maxpool)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=strong",56.5
22,0,0.4317,False,0.4964,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,maxpool), C128x3(group,gelu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=medium",54.6
23,0,0.3681,False,0.4964,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,stride), C128x3(group,gelu,maxpool), C256x2(none,relu,avgpool)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=cosine aug=basic",54.6
24,0,0.5120,True,0.5120,"stages=[C64x2(batch,gelu,stride), C128x3(group,silu,maxpool), C256x2(none,gelu,avgpool), C128x1(batch,relu,stride)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",55.7
25,0,0.2903,False,0.5120,"stages=[C64x1(group,gelu,stride), C128x2(batch,gelu,maxpool), C256x3(none,gelu,avgpool), C128x1(group,silu,stride)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",73.6
26,0,0.3527,False,0.5120,"stages=[C128x1(batch,gelu,stride), C256x2(group,gelu,avgpool), C128x3(none,relu,stride), C64x1(batch,gelu,stride)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.01) sched=step aug=strong",72.6
27,0,0.3217,False,0.5120,"stages=[C64x2(group,silu,stride), C128x2(group,silu,maxpool), C256x2(group,silu,avgpool), C128x2(group,silu,stride)] residual=False drop=0.1 opt=sgd(lr=0.003,wd=0.05) sched=cosine aug=strong",61.0
28,0,0.5005,False,0.5120,"stages=[C32x1(none,gelu,stride), C64x2(group,silu,maxpool), C128x3(batch,gelu,avgpool), C256x2(none,relu,stride)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.001) sched=cosine aug=basic",44.4
29,0,0.4383,False,0.5120,"stages=[C32x1(batch,relu,stride), C64x2(group,gelu,avgpool), C128x3(batch,silu,stride), C256x2(group,gelu,maxpool)] residual=True drop=0.1 opt=sgd(lr=0.003,wd=0.05) sched=cosine aug=medium",46.2
30,0,0.2564,False,0.5120,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,maxpool), C128x3(group,gelu,avgpool), C256x2(none,silu,stride)] residual=False drop=0.1 opt=adam(lr=0.001,wd=0.01) sched=step aug=none",51.8
31,0,0.5786,True,0.5786,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,relu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=basic",43.5
32,0,0.5152,False,0.5786,"stages=[C32x1(none,gelu,stride), C64x2(group,silu,maxpool), C128x3(batch,gelu,avgpool), C256x2(group,silu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=basic",63.1
33,0,0.2544,False,0.5786,"stages=[C32x1(none,gelu,stride), C64x2(batch,silu,maxpool), C128x3(group,gelu,avgpool), C256x2(none,relu,stride)] residual=True drop=0.1 opt=sgd(lr=0.003,wd=0.05) sched=cosine aug=strong",55.9
34,0,0.4325,False,0.5786,"stages=[C32x1(none,gelu,stride), C64x2(group,silu,maxpool), C128x3(batch,gelu,avgpool), C256x2(group,silu,stride)] residual=True drop=0.1 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=medium",49.3
35,0,0.4717,False,0.5786,"stages=[C64x1(group,gelu,stride), C128x2(batch,silu,maxpool), C256x3(group,gelu,avgpool), C128x1(none,relu,stride)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",59.5
36,0,0.4781,False,0.5786,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,relu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=basic",49.1
37,0,0.4824,False,0.5786,"stages=[C32x1(batch,gelu,avgpool), C64x2(group,gelu,stride), C128x3(batch,gelu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.1 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=strong",64.5
38,0,0.2700,False,0.5786,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,gelu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",58.3
39,0,0.3090,False,0.5786,"stages=[C64x1(batch,gelu,maxpool), C128x2(group,silu,stride), C256x3(none,gelu,avgpool), C128x2(batch,relu,stride)] residual=True drop=0.1 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",54.1
40,0,0.4741,False,0.5786,"stages=[C64x1(batch,gelu,stride), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride), C128x1(group,relu,avgpool)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",42.0
41,0,0.3169,False,0.5786,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,relu,avgpool), C256x1(group,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.001,wd=0.01) sched=step aug=strong",74.9
42,0,0.4507,False,0.5786,"stages=[C64x1(batch,gelu,avgpool), C128x2(group,relu,stride), C256x3(none,gelu,maxpool), C128x1(batch,silu,avgpool)] residual=True drop=0.1 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",49.8
43,0,0.4139,False,0.5786,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,stride), C256x3(none,gelu,avgpool), C256x2(batch,silu,stride)] residual=True drop=0.2 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=medium",64.8
44,0,0.3558,False,0.5786,"stages=[C64x1(batch,gelu,stride), C128x2(group,gelu,maxpool), C256x3(group,silu,avgpool), C128x2(batch,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",51.6
45,0,0.4161,False,0.5786,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(batch,relu,avgpool), C256x2(group,gelu,avgpool)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.01) sched=step aug=strong",61.8
46,0,0.4953,False,0.5786,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,relu,avgpool), C128x1(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",49.9
47,0,0.4288,False,0.5786,"stages=[C64x1(batch,gelu,maxpool), C128x2(group,silu,stride), C256x3(batch,relu,avgpool), C128x1(group,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=medium",65.6
48,0,0.4342,False,0.5786,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(batch,relu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.1 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=strong",70.5
49,0,0.4149,False,0.5786,"stages=[C64x1(batch,gelu,stride), C128x2(group,gelu,maxpool), C256x3(group,gelu,avgpool), C256x1(batch,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=strong",71.4
50,0,0.4250,False,0.5786,"stages=[C32x1(none,gelu,stride), C64x2(group,silu,stride), C128x3(batch,gelu,maxpool), C256x2(group,relu,avgpool)] residual=True drop=0.1 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=medium",57.5
51,0,0.4012,False,0.5786,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,stride), C128x3(none,relu,maxpool), C256x2(group,gelu,avgpool)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=step aug=strong",57.3
52,0,0.4706,False,0.5786,"stages=[C64x1(batch,gelu,avgpool), C128x2(group,silu,stride), C256x3(batch,gelu,maxpool), C128x1(group,relu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=basic",52.2
53,0,0.3690,False,0.5786,"stages=[C32x1(batch,gelu,avgpool), C64x2(group,silu,stride), C128x3(none,relu,maxpool), C256x2(batch,gelu,stride)] residual=True drop=0.1 opt=sgd(lr=0.001,wd=0.001) sched=step aug=medium",44.1
54,0,0.5086,False,0.5786,"stages=[C64x1(batch,gelu,avgpool), C128x2(group,silu,stride), C256x3(none,relu,maxpool), C256x1(batch,gelu,stride)] residual=True drop=0.1 opt=adamw(lr=0.001,wd=0.05) sched=cosine aug=medium",51.7
55,0,0.4502,False,0.5786,"stages=[C64x1(group,gelu,stride), C128x2(batch,relu,stride), C256x3(group,silu,maxpool), C128x2(none,gelu,avgpool)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",51.9
56,0,0.2100,False,0.5786,"stages=[C128x1(none,relu,stride), C256x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C64x1(none,relu,stride)] residual=False drop=0.3 opt=sgd(lr=0.003,wd=0.01) sched=step aug=strong",73.2
57,0,0.4629,False,0.5786,"stages=[C32x1(batch,gelu,maxpool), C64x2(group,silu,stride), C128x3(none,relu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.1 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=medium",67.2
58,0,0.2019,False,0.5786,"stages=[C64x1(batch,gelu,stride), C128x2(group,gelu,maxpool), C256x3(none,silu,avgpool), C128x1(group,gelu,stride)] residual=False drop=0.1 opt=adam(lr=0.003,wd=0.05) sched=step aug=medium",50.5
59,0,0.4258,False,0.5786,"stages=[C64x1(none,gelu,stride), C128x2(group,silu,maxpool), C256x3(batch,gelu,avgpool), C128x1(none,relu,stride)] residual=True drop=0.3 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",52.1
