step,candidate,acc,is_best,best_so_far,spec_summary,wall_time
12,1,0.4260,False,0.5442,"stages=[C32x1(none,silu,stride), C64x2(group,gelu,maxpool), C128x3(batch,relu,avgpool), C256x2(group,silu,stride)] residual=True drop=0.3 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=strong",125.7
12,2,0.4300,False,0.5442,"stages=[C128x3(group,gelu,stride), C256x2(batch,silu,stride), C256x3(group,gelu,avgpool)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.001) sched=cosine aug=medium",125.7
12,3,0.4424,False,0.5442,"stages=[C128x2(group,gelu,stride), C256x3(batch,silu,maxpool), C256x2(group,relu,avgpool), C128x1(none,gelu,stride)] residual=True drop=0.1 opt=adamw(lr=0.003,wd=0.001) sched=cosine aug=medium",125.7
13,0,0.4729,False,0.5442,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,stride), C256x3(none,gelu,maxpool), C128x1(batch,relu,avgpool)] residual=True drop=0.2 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=medium",122.6
13,1,0.3798,False,0.5442,"stages=[C64x1(batch,gelu,avgpool), C128x2(group,silu,stride), C256x3(batch,relu,maxpool), C128x1(group,gelu,avgpool)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=strong",122.6
13,2,0.4842,False,0.5442,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,maxpool), C128x3(group,relu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",122.6
13,3,0.4689,False,0.5442,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,stride), C128x3(none,relu,avgpool), C256x1(group,gelu,maxpool)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=basic",122.6
14,0,0.4017,False,0.5442,"stages=[C64x1(group,gelu,stride), C128x3(batch,silu,maxpool), C256x2(none,relu,avgpool), C256x1(group,gelu,stride)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.05) sched=step aug=basic",119.6
14,1,0.2982,False,0.5442,"stages=[C64x1(none,relu,stride), C128x2(group,gelu,stride), C256x3(batch,silu,maxpool), C128x2(group,relu,avgpool)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",119.6
14,2,0.2557,False,0.5442,"stages=[C64x1(batch,gelu,avgpool), C128x2(group,silu,stride), C256x3(batch,relu,maxpool), C128x1(group,gelu,avgpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",119.6
14,3,0.3842,False,0.5442,"stages=[C64x1(batch,silu,maxpool), C128x2(batch,gelu,stride), C256x3(group,relu,avgpool), C128x2(none,gelu,stride)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=none",119.6
15,0,0.3571,False,0.5442,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,stride), C128x3(group,gelu,avgpool), C256x2(none,relu,maxpool)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=step aug=basic",137.7
15,1,0.4064,False,0.5442,"stages=[C32x1(none,silu,stride), C64x2(group,gelu,stride), C128x3(batch,silu,avgpool), C256x2(group,gelu,maxpool)] residual=False drop=0.2 opt=sgd(lr=0.003,wd=0.05) sched=none aug=strong",137.7
15,2,0.2000,False,0.5442,"stages=[C32x2(none,silu,stride), C64x3(group,gelu,maxpool), C128x2(batch,relu,avgpool), C256x1(none,gelu,stride)] residual=False drop=0.3 opt=sgd(lr=0.01,wd=0.05) sched=step aug=strong",137.7
15,3,0.4261,False,0.5442,"stages=[C64x1(batch,gelu,stride), C128x2(group,gelu,stride), C256x3(group,gelu,maxpool), C128x1(none,silu,avgpool)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",137.7
16,0,0.4948,False,0.5442,"stages=[C64x1(batch,relu,stride), C128x2(group,gelu,stride), C256x3(none,gelu,avgpool), C128x1(batch,relu,maxpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.001) sched=cosine aug=basic",113.8
16,1,0.4731,False,0.5442,"stages=[C32x1(batch,silu,maxpool), C64x2(batch,silu,stride), C128x3(batch,silu,avgpool), C256x1(batch,silu,maxpool)] residual=True drop=0.3 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",113.8
16,2,0.3881,False,0.5442,"stages=[C64x1(batch,gelu,stride), C128x2(group,gelu,avgpool), C256x3(batch,relu,stride), C256x1(group,gelu,stride)] residual=False drop=0.2 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=medium",113.8
16,3,0.4309,False,0.5442,"stages=[C32x1(none,gelu,stride), C64x2(batch,relu,maxpool), C128x3(group,silu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=medium",113.8
17,0,0.2013,False,0.5442,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,maxpool), C128x3(group,gelu,avgpool), C256x2(none,relu,stride)] residual=False drop=0.1 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",144.3
17,1,0.3022,False,0.5442,"stages=[C32x1(batch,silu,stride), C64x3(group,gelu,maxpool), C128x3(batch,relu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.3 opt=sgd(lr=0.001,wd=0.01) sched=cosine aug=medium",144.3
17,2,0.4023,False,0.5442,"stages=[C64x2(group,silu,stride), C128x3(batch,gelu,maxpool), C256x2(group,relu,avgpool), C128x1(none,silu,stride)] residual=True drop=0.1 opt=adam(lr=0.003,wd=0.001) sched=step aug=basic",144.3
17,3,0.2778,False,0.5442,"stages=[C32x1(none,gelu,stride), C64x2(batch,silu,maxpool), C128x3(group,gelu,avgpool), C256x1(none,relu,stride)] residual=False drop=0.1 opt=sgd(lr=0.003,wd=0.0) sched=cosine aug=strong",144.3
18,0,0.3552,False,0.5442,"stages=[C64x2(batch,gelu,stride), C128x3(group,silu,avgpool), C256x2(group,gelu,avgpool), C256x1(none,relu,stride)] residual=True drop=0.1 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",135.1
18,1,0.4192,False,0.5442,"stages=[C64x1(batch,gelu,avgpool), C128x2(group,relu,stride), C256x3(none,silu,maxpool), C128x1(batch,gelu,avgpool)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.0) sched=step aug=medium",135.1
18,2,0.3953,False,0.5442,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,relu,avgpool), C128x2(group,gelu,stride)] residual=True drop=0.1 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",135.1
18,3,0.4209,False,0.5442,"stages=[C64x1(batch,silu,stride), C128x2(batch,silu,stride), C256x3(batch,silu,maxpool), C128x1(batch,silu,stride)] residual=True drop=0.1 opt=adam(lr=0.001,wd=0.001) sched=step aug=strong",135.1
19,0,0.3259,False,0.5442,"stages=[C256x2(none,gelu,stride), C256x1(batch,gelu,maxpool), C256x1(none,gelu,maxpool)] residual=True drop=0.0 opt=sgd(lr=0.01,wd=0.05) sched=step aug=strong",139.6
19,1,0.3776,False,0.5442,"stages=[C32x1(batch,relu,avgpool), C64x2(group,gelu,stride), C128x3(batch,silu,maxpool), C256x2(none,relu,avgpool)] residual=True drop=0.1 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=medium",139.6
19,2,0.4343,False,0.5442,"stages=[C64x1(group,gelu,stride), C128x2(batch,silu,maxpool), C256x3(group,relu,avgpool), C128x1(none,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",139.6
19,3,0.5135,False,0.5442,"stages=[C32x1(batch,silu,stride), C64x2(group,gelu,stride), C128x3(none,relu,maxpool), C256x2(batch,gelu,avgpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.001) sched=cosine aug=basic",139.6
20,0,0.4733,False,0.5442,"stages=[C32x2(batch,gelu,stride), C64x3(group,silu,avgpool), C128x2(none,relu,maxpool), C256x1(batch,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=medium",111.0
20,1,0.5446,True,0.5446,"stages=[C64x1(batch,silu,stride), C128x2(group,gelu,avgpool), C256x3(none,relu,maxpool), C128x1(batch,silu,stride)] residual=True drop=0.1 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=basic",111.0
20,2,0.3046,False,0.5446,"stages=[C64x1(batch,gelu,avgpool), C128x2(group,silu,stride), C256x3(none,relu,stride), C128x1(batch,gelu,stride)] residual=True drop=0.1 opt=sgd(lr=0.001,wd=0.01) sched=cosine aug=medium",111.0
20,3,0.4459,False,0.5446,"stages=[C64x2(group,gelu,stride), C128x3(batch,silu,maxpool), C256x2(group,relu,avgpool), C128x1(none,gelu,stride)] residual=True drop=0.1 opt=adam(lr=0.003,wd=0.001) sched=cosine aug=basic",111.0
21,0,0.4110,False,0.5446,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,relu,stride), C256x2(group,gelu,avgpool)] residual=True drop=0.1 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=strong",128.4
21,1,0.2984,False,0.5446,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,relu,avgpool), C256x1(batch,gelu,stride)] residual=False drop=0.3 opt=sgd(lr=0.001,wd=0.01) sched=cosine aug=medium",128.4
21,2,0.4172,False,0.5446,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,relu,avgpool), C256x1(batch,gelu,stride)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.001) sched=step aug=strong",128.4
21,3,0.3864,False,0.5446,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,relu,avgpool), C128x1(group,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.001) sched=cosine aug=medium",128.4
22,0,0.3774,False,0.5446,"stages=[C32x1(none,gelu,stride), C64x2(batch,relu,avgpool), C128x3(group,silu,maxpool)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.001) sched=cosine aug=strong",147.4
22,1,0.3949,False,0.5446,"stages=[C32x1(batch,silu,stride), C64x2(group,gelu,avgpool), C128x1(none,relu,stride), C256x2(batch,silu,avgpool)] residual=False drop=0.0 opt=sgd(lr=0.003,wd=0.001) sched=step aug=strong",147.4
22,2,0.1000,False,0.5446,"stages=[C128x1(batch,gelu,avgpool), C256x2(group,silu,stride), C256x3(none,relu,maxpool), C256x1(batch,gelu,stride)] residual=True drop=0.3 opt=adamw(lr=0.003,wd=0.001) sched=step aug=strong",147.4
22,3,0.4310,False,0.5446,"stages=[C64x1(batch,gelu,avgpool), C128x2(group,silu,stride), C256x3(none,relu,avgpool), C128x1(batch,gelu,stride)] residual=True drop=0.3 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",147.4
23,0,0.3344,False,0.5446,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,stride), C256x1(group,gelu,avgpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",111.4
23,1,0.4585,False,0.5446,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,relu,avgpool), C128x1(batch,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.001) sched=cosine aug=medium",111.4
23,2,0.4121,False,0.5446,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,stride), C256x3(none,relu,avgpool)] residual=True drop=0.1 opt=adam(lr=0.001,wd=0.001) sched=cosine aug=medium",111.4
23,3,0.4064,False,0.5446,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,gelu,avgpool), C128x1(batch,relu,stride)] residual=True drop=0.1 opt=sgd(lr=0.003,wd=0.01) sched=step aug=medium",111.4
24,0,0.2243,False,0.5446,"stages=[C128x1(batch,relu,maxpool), C256x2(group,gelu,stride), C64x1(none,silu,avgpool)] residual=False drop=0.1 opt=sgd(lr=0.003,wd=0.01) sched=step aug=strong",159.6
24,1,0.3961,False,0.5446,"stages=[C32x1(none,silu,maxpool), C64x2(batch,gelu,stride), C128x3(group,silu,avgpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.001) sched=step aug=strong",159.6
24,2,0.2516,False,0.5446,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,avgpool), C128x3(group,relu,stride), C256x1(none,gelu,maxpool)] residual=False drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=step aug=strong",159.6
24,3,0.4054,False,0.5446,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,maxpool), C128x3(group,gelu,avgpool), C256x2(none,relu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",159.6
25,0,0.4591,False,0.5446,"stages=[C32x1(batch,gelu,stride), C64x2(batch,gelu,avgpool), C128x3(batch,gelu,avgpool), C256x2(batch,gelu,stride)] residual=False drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=step aug=none",110.4
25,1,0.4029,False,0.5446,"stages=[C32x1(none,gelu,stride), C64x2(group,silu,maxpool), C128x3(batch,relu,avgpool), C256x1(none,gelu,stride)] residual=False drop=0.0 opt=sgd(lr=0.003,wd=0.001) sched=none aug=basic",110.4
25,2,0.3050,False,0.5446,"stages=[C32x1(none,gelu,stride), C64x2(batch,silu,maxpool), C128x3(group,relu,avgpool), C256x2(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",110.4
25,3,0.4227,False,0.5446,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,avgpool), C256x3(none,relu,maxpool), C128x2(batch,gelu,stride)] residual=False drop=0.3 opt=sgd(lr=0.003,wd=0.0) sched=cosine aug=medium",110.4
26,0,0.2664,False,0.5446,"stages=[C32x1(group,silu,stride), C64x2(group,gelu,stride), C128x3(group,relu,avgpool), C256x2(none,silu,avgpool)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",125.7
26,1,0.4146,False,0.5446,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,maxpool), C128x3(none,relu,avgpool)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",125.7
26,2,0.4551,False,0.5446,"stages=[C32x1(batch,gelu,avgpool), C64x2(group,silu,stride), C128x3(none,relu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=medium",125.7
26,3,0.3436,False,0.5446,"stages=[C128x1(none,silu,stride), C256x2(batch,gelu,avgpool), C256x3(group,relu,maxpool), C256x1(none,silu,stride)] residual=False drop=0.3 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=medium",125.7
27,0,0.4124,False,0.5446,"stages=[C128x1(none,gelu,stride), C256x3(group,silu,stride), C256x2(batch,relu,avgpool), C256x1(none,gelu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.01) sched=step aug=strong",140.6
27,1,0.3420,False,0.5446,"stages=[C64x2(batch,silu,stride), C32x1(group,gelu,maxpool), C32x1(batch,silu,maxpool)] residual=True drop=0.2 opt=adam(lr=0.01,wd=0.01) sched=none aug=basic",140.6
27,2,0.3974,False,0.5446,"stages=[C128x1(batch,gelu,stride), C256x2(group,silu,avgpool), C256x3(none,relu,maxpool), C256x1(batch,gelu,stride)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",140.6
