step,candidate,acc,is_best,best_so_far,spec_summary,wall_time
44,0,0.4122,False,0.4332,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",48.5
45,0,0.3973,False,0.4332,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",47.3
46,0,0.3819,False,0.4332,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",47.4
47,0,0.3780,False,0.4332,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",47.9
48,0,0.4127,False,0.4332,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",48.1
49,0,0.3926,False,0.4332,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",48.2
50,0,0.4128,False,0.4332,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",47.4
51,0,0.3709,False,0.4332,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",48.1
52,0,0.4085,False,0.4332,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",47.9
53,0,0.3987,False,0.4332,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",47.2
54,0,0.4206,False,0.4332,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",46.6
55,0,0.4020,False,0.4332,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",47.5
56,0,0.3981,False,0.4332,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",47.2
57,0,0.3907,False,0.4332,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",47.9
58,0,0.3993,False,0.4332,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",47.1
59,0,0.3875,False,0.4332,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(batch,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.05) sched=step aug=strong",47.4
