step,candidate,acc,is_best,best_so_far,spec_summary,wall_time
20,0,0.2774,False,0.5100,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,relu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",57.9
21,0,0.1000,False,0.5100,"stages=[C64x1(none,silu,maxpool), C128x2(none,silu,maxpool), C256x3(none,silu,maxpool)] residual=False drop=0.3 opt=sgd(lr=0.003,wd=0.05) sched=step aug=strong",59.7
22,0,0.3815,False,0.5100,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,maxpool), C128x3(none,relu,avgpool), C256x2(group,gelu,stride)] residual=False drop=0.3 opt=sgd(lr=0.003,wd=0.001) sched=cosine aug=strong",60.1
23,0,0.4137,False,0.5100,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,stride), C128x3(group,gelu,maxpool), C256x2(none,relu,avgpool)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",56.5
24,0,0.2759,False,0.5100,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,relu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",58.5
25,0,0.2196,False,0.5100,"stages=[C32x1(none,relu,maxpool), C64x2(group,gelu,stride), C128x3(batch,silu,avgpool), C256x1(none,relu,stride)] residual=False drop=0.1 opt=sgd(lr=0.003,wd=0.001) sched=step aug=none",59.2
26,0,0.3460,False,0.5100,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,avgpool), C256x3(batch,relu,maxpool), C128x1(group,gelu,stride)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.05) sched=cosine aug=strong",72.8
27,0,0.3507,False,0.5100,"stages=[C32x1(none,gelu,maxpool), C64x2(group,gelu,stride), C128x3(group,gelu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.1 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=strong",64.6
28,0,0.3664,False,0.5100,"stages=[C64x1(batch,gelu,stride), C128x2(group,gelu,stride), C256x3(none,relu,avgpool), C256x2(batch,gelu,avgpool)] residual=True drop=0.2 opt=sgd(lr=0.001,wd=0.01) sched=cosine aug=medium",49.7
29,0,0.1969,False,0.5100,"stages=[C64x1(group,gelu,maxpool), C128x2(batch,silu,stride), C256x3(group,relu,avgpool), C128x1(none,gelu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.05) sched=cosine aug=medium",50.1
30,0,0.3763,False,0.5100,"stages=[C64x1(batch,gelu,avgpool), C128x2(group,silu,stride), C256x3(batch,gelu,maxpool), C256x1(group,relu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.001) sched=step aug=medium",63.4
31,0,0.4326,False,0.5100,"stages=[C32x1(none,relu,stride), C64x2(batch,gelu,maxpool), C128x3(group,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",51.1
32,0,0.4140,False,0.5100,"stages=[C256x1(batch,relu,maxpool), C128x3(none,relu,maxpool), C32x1(batch,gelu,maxpool), C64x3(batch,gelu,avgpool)] residual=False drop=0.2 opt=sgd(lr=0.01,wd=0.01) sched=none aug=medium",66.9
33,0,0.4170,False,0.5100,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,stride), C256x3(none,gelu,avgpool), C128x1(batch,relu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=basic",54.0
34,0,0.4078,False,0.5100,"stages=[C64x1(batch,gelu,stride), C128x2(group,gelu,avgpool), C256x3(none,relu,maxpool), C128x2(batch,gelu,stride)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.05) sched=cosine aug=medium",53.9
35,0,0.4076,False,0.5100,"stages=[C32x1(group,gelu,stride), C64x2(batch,silu,maxpool), C128x3(none,gelu,avgpool), C256x1(group,relu,stride)] residual=True drop=0.3 opt=adamw(lr=0.003,wd=0.05) sched=cosine aug=medium",54.0
36,0,0.3590,False,0.5100,"stages=[C64x1(none,gelu,stride), C128x2(group,silu,maxpool), C256x3(batch,relu,avgpool), C128x1(none,gelu,stride)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.01) sched=cosine aug=medium",61.1
37,0,0.4148,False,0.5100,"stages=[C32x1(batch,gelu,stride), C64x2(group,gelu,maxpool), C128x3(none,silu,avgpool), C256x2(group,gelu,stride)] residual=True drop=0.1 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",47.0
38,0,0.4865,False,0.5100,"stages=[C64x1(batch,gelu,stride), C128x2(group,gelu,avgpool), C256x3(batch,silu,stride), C128x1(group,relu,maxpool)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",57.6
39,0,0.2947,False,0.5100,"stages=[C64x1(batch,gelu,maxpool), C128x2(group,silu,avgpool), C256x3(none,relu,stride)] residual=True drop=0.3 opt=sgd(lr=0.003,wd=0.001) sched=cosine aug=strong",73.7
40,0,0.3533,False,0.5100,"stages=[C128x1(batch,gelu,stride), C256x2(group,gelu,stride), C128x3(none,silu,maxpool), C64x1(batch,relu,avgpool)] residual=False drop=0.1 opt=sgd(lr=0.003,wd=0.001) sched=step aug=none",39.6
41,0,0.3729,False,0.5100,"stages=[C32x1(batch,gelu,stride), C64x2(group,silu,maxpool), C128x3(none,relu,stride), C256x2(group,gelu,avgpool)] residual=False drop=0.3 opt=sgd(lr=0.003,wd=0.01) sched=step aug=none",44.4
42,0,0.3187,False,0.5100,"stages=[C64x1(batch,gelu,stride), C128x2(group,gelu,maxpool)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.001) sched=step aug=strong",68.5
43,0,0.3806,False,0.5100,"stages=[C128x3(group,gelu,stride), C256x2(group,gelu,stride), C256x3(group,gelu,avgpool)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.001) sched=cosine aug=medium",22.4
44,0,0.2987,False,0.5100,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,relu,stride), C128x2(group,gelu,avgpool)] residual=True drop=0.3 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=medium",50.3
45,0,0.4496,False,0.5100,"stages=[C256x1(none,gelu,stride), C256x2(group,gelu,stride), C256x1(group,gelu,avgpool)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.001) sched=cosine aug=medium",19.3
46,0,0.4386,False,0.5100,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,gelu,avgpool), C128x1(batch,relu,stride)] residual=False drop=0.0 opt=adam(lr=0.001,wd=0.001) sched=step aug=none",53.5
47,0,0.4430,False,0.5100,"stages=[C64x1(batch,gelu,avgpool), C128x3(group,silu,stride), C256x2(group,gelu,avgpool), C128x1(batch,relu,stride)] residual=True drop=0.2 opt=adam(lr=0.001,wd=0.01) sched=cosine aug=medium",59.8
48,0,0.4327,False,0.5100,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,stride), C256x3(none,gelu,maxpool), C128x2(group,silu,stride)] residual=True drop=0.1 opt=sgd(lr=0.003,wd=0.001) sched=step aug=basic",55.5
49,0,0.2489,False,0.5100,"stages=[C64x1(group,gelu,stride), C128x2(batch,silu,maxpool), C256x3(group,gelu,avgpool), C128x1(none,relu,stride)] residual=False drop=0.1 opt=sgd(lr=0.003,wd=0.001) sched=step aug=strong",69.6
50,0,0.3056,False,0.5100,"stages=[C64x1(batch,relu,avgpool), C128x2(group,gelu,stride), C256x3(none,silu,avgpool), C256x1(group,gelu,maxpool)] residual=True drop=0.2 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=strong",76.6
51,0,0.4273,False,0.5100,"stages=[C64x1(batch,gelu,stride), C128x2(group,silu,maxpool), C256x3(none,relu,avgpool), C256x1(batch,gelu,stride)] residual=False drop=0.1 opt=adam(lr=0.001,wd=0.001) sched=cosine aug=medium",62.2
52,0,0.2930,False,0.5100,"stages=[C32x1(batch,silu,maxpool), C64x2(batch,silu,stride), C128x3(batch,silu,avgpool), C256x2(batch,silu,stride)] residual=True drop=0.2 opt=adam(lr=0.003,wd=0.01) sched=cosine aug=strong",62.9
53,0,0.3392,False,0.5100,"stages=[C32x1(batch,gelu,avgpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x2(group,relu,stride)] residual=True drop=0.3 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",41.2
54,0,0.3304,False,0.5100,"stages=[C64x1(batch,gelu,avgpool), C128x2(group,silu,stride), C256x3(none,gelu,maxpool), C128x1(batch,relu,stride)] residual=False drop=0.1 opt=adam(lr=0.001,wd=0.01) sched=step aug=strong",59.6
55,0,0.4612,False,0.5100,"stages=[C32x1(batch,silu,stride), C64x2(group,relu,maxpool), C128x3(none,gelu,avgpool), C256x2(batch,silu,stride)] residual=True drop=0.2 opt=sgd(lr=0.003,wd=0.001) sched=step aug=medium",51.5
56,0,0.4305,False,0.5100,"stages=[C32x1(batch,gelu,avgpool), C64x2(batch,gelu,stride), C128x3(group,silu,avgpool), C256x2(group,relu,stride)] residual=True drop=0.2 opt=adamw(lr=0.001,wd=0.01) sched=cosine aug=medium",52.6
57,0,0.4484,False,0.5100,"stages=[C32x1(none,gelu,stride), C64x2(group,silu,stride), C128x3(batch,gelu,avgpool), C64x1(group,relu,maxpool)] residual=True drop=0.1 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=medium",55.2
58,0,0.3997,False,0.5100,"stages=[C32x1(batch,gelu,stride), C64x2(batch,gelu,stride), C128x3(batch,gelu,stride), C256x1(batch,gelu,avgpool)] residual=True drop=0.1 opt=adamw(lr=0.003,wd=0.01) sched=cosine aug=strong",77.1
59,0,0.4432,False,0.5100,"stages=[C32x1(batch,relu,maxpool), C64x2(group,gelu,stride), C128x3(none,silu,avgpool), C256x1(batch,relu,stride)] residual=True drop=0.1 opt=sgd(lr=0.003,wd=0.001) sched=cosine aug=basic",51.8
